,title
473,[新聞] 人行道寫「4字標語」超諷刺　一張照片讓
474,[問卦] 為什麼奶子在乳溝的地方都會黑一塊？
475,[問卦] 台南鹹粥是鹹的還是甜的阿
476,[問卦] 有人明天也要躲921?
477,[問卦] 吃完果凍想睡覺怎麼辦？？？
478,Re: [問卦] 普通人丟手榴彈丟25公尺根本不可能吧
479,Re: [新聞] 恩恩爸拍影片現身新北議會 4問侯友宜
480,[新聞] 烏軍反攻連戰皆捷 美參謀首長：目前仍不
481,[問卦] 有沒有現在新聞標題愛用「全網」的掛？
482,[問卦] 大衛如果乖乖用正版軟體會怎樣？
483,Re: [問卦] 屏東里港要開星巴克？
484,[問卦] 諾貝爾文學獎會有一天頒給台灣作家嗎？
485,[新聞] 狂被AirDrop裸照！ 西南航空機長氣壞廣播
486,[新聞] 北市府稱路網計畫不可行 陳時中競辦指淪
487,Re: [問卦] 毒梟聖徒算是虎頭蛇尾嗎?
488,[問卦] 賀！露營車交車，首露推薦哪裡？
489,[問卦] 桃園運動中心的承包商背景是啥？
490,[問卦] 變得更像人類是進化嗎？
491,[問卦] 招待朋友來美食之都台北要吃什麼代表食物
492,[問卦] 台灣可以拍騙梟嗎
493,Re: [問卦] 女王的葬禮讓台灣人來辦會怎樣?
494,[問卦] 八德運動中廠商合約資料 會封存30年嗎?
495,[新聞] 電價不調整 台電估下半年虧損持續擴大
496,Re: [新聞] 桃園豆腐渣天花板工程資訊被下架　前內政
497,[問卦] 為何西方皇室墓穴都喜歡葬在一起??
498,[問卦] 各縣市地方特色有哪些？
499,[問卦] 水梨太多可以做什麼料理
500,[問卦] ai會讓人類變白癡嗎
501,[問卦] 怎麼樣的人才算很會玩？
502,[問卦] 伍迪艾倫最頂的作品是哪一部？
503,[問卦] 婚宴上有人頭被打爆了怎辦？
504,[問卦] 有沒有印尼人很懂得賺小錢的八卦？
505,[問卦] 快3000人看直播主睡覺的八卦
506,[問卦] 很討厭的口頭禪？
507,[問卦] 英國女王喪禮帶大家瀏覽英國
508,[問卦] 女王回歸神的國度
509,[新聞] 台灣連2日強震!張韶涵深夜暖發聲…粉絲淚
510,Re: [問卦] 普通人丟手榴彈丟25公尺根本不可能吧
511,[問卦] 有沒有牙醫愛拆別的牙醫的根管的八卦？
512,[問卦] 在不瘋狂就等死都消失了？
513,[問卦] 批踢踢的男生會跟低卡穿搭板男生學習嗎??
514,[新聞] 9/21 防災演練 內政部：發送國家級警報
515,[問卦] 經歷過這次地震 亡國感好濃..
516,[問卦] 明年電價漲價的機率幾%
517,[問卦] 基隆地震少 是不是全台灣最安全的地方
518,[問卦] 鄧紫棋在台灣好像沒有很紅?
519,[問卦] 第一次資遣人怎麼調適心情
520,[問卦] 小叮噹去檢查和維修道具錢誰出的
521,Re: [問卦] 第一次被叫叔叔的時候有多震撼？
522,Re: [問卦] 批踢踢的男生會跟低卡穿搭板男生學習嗎??
523,[問卦] 為何會有小編突然暴言或開嘲諷
524,[問卦] 新竹健康的食物??
525,Re: [問卦] 內，所以核四廠有什麼損害嗎？
526,[新聞] 飯店搖晃有異音 370人避難 像是要折斷一
527,[新聞] 烏克蘭挖出「生殖器被割斷」遺體　議員悲
528,[問卦]  希望改車很吵的人撞死
529,[問卦] 驚! 沈玉琳 & Melody 主持感覺還不錯的卦
530,[問卦] 台積電跌到剩300 台灣會怎樣
531,[問卦] 手機發文才1p幣喔？
532,[問卦] 大型重機可以走機車道?
533,[問卦] 欸！哪部鬼片才真的可怕？
534,Re: [問卦] 台積電跌到剩300 台灣會怎樣
535,[問卦] 民主國家怎麼防止習近平出現？
536,[問卦] 折壽30年 換貓貓3年？
537,[新聞] 花蓮台東鐵道中斷！　台鐵啟動「類火車」
538,[問卦] 現在的小孩還認識av端子嗎？
539,[問卦] 英國女王國葬是近代最盛大的喪禮嗎
540,Re: [問卦] 現在的小孩還認識av端子嗎？
541,[問卦] 台灣有誰有資格國葬？
542,Re: [問卦] 普通人丟手榴彈丟25公尺根本不可能吧
543,[問卦] 不會煮飯的人居家隔離要吃什麼？
544,Re: [問卦] 普通人丟手榴彈丟25公尺根本不可能吧
545,[問卦] 這幾天地震以來完全沒收到警報的人多嗎？
546,[新聞] 女王瞻仰歷經109小時結束！　排隊人潮4
547,[問卦] 家中來了幼女，手指好似燒起來了
548,[問卦] 台牛有可能打敗美牛嗎？
549,[問卦] 電費凍漲一年半會怎麼樣嗎？
550,[問卦] 叫女友寶寶
551,[問卦] 有標案查尋的八卦嗎？
552,[問卦] 范馬勇次郎去瞻仰英國女王需要排隊嗎??
553,Re: [問卦] 最爽的君主是乾隆帝還是伊利莎白二世？
554,[問卦] 以後要怎麼跟小孩解釋核電廠？
555,[問卦] 把買房頭期款500萬拿去買股被套牢怎麼辦
556,[新聞] 八德天花板塌「救國團之過」? 她揭1疑點:
557,[新聞] 地動致嘉義有學校必巡 學者:著重視斷層研究
558,[新聞] 大陸「唯一能打敗美軍的辦法」 專家：就
559,[問卦] 鼎泰豐的炒飯、炒菜怎麼做到的？
560,[問卦] 請問輔仁大學真的是學店嗎
561,Re: [問卦] 人行道寫「4字標語」超諷刺　一張照片讓
562,[問卦] 氣！周公很不專業欸！
563,[新聞] 鄭文燦駁八德運動中心是新竹棒球場2.0 羅
564,[問卦]  台北市忠孝橋大量消防車
565,Re: [問卦] 大型重機可以走機車道?
566,[問卦] 紅色車牌的機車算機車嗎
567,[問卦] 有沒有建管處可能被關說 防火巷堵死不用拆的八卦?
568,[問卦] 有裸女在湖裡洗澡該怎麼辦?
569,Re: [問卦] 台積電跌到剩300 台灣會怎樣
570,Re: [問卦] 請問輔仁大學真的是學店嗎
571,Re: [問卦] 請問輔仁大學真的是學店嗎
572,[問卦] 用哪個人來比喻你一定生氣?
573,[問卦] 英國484大輸中國
574,[問卦] 聚會怕遲到的話要搭什麼車？
575,[新聞] 蔡英文防災會「念完稿就走」挨轟！
576,[新聞] 人為或地震？加油站漏油連環爆 台東環保
577,[新聞] 香港房價跌跌不休 有屋主賠20%也要賣房
578,[問卦] 港漫宇宙的首部曲會是哪一部？
579,[問卦] 我切薑的時候 蛤仔在想什麼？
580,[新聞] 藍指台中鐵路中央補助全國最低 綠營：假議題
581,[問卦] 皮革製品真的可以使用一輩子嗎?
582,[新聞] 恩恩爸4問侯友宜要真相 林佳龍籲：不要
583,[新聞] 八德運動中心天花板塌落 桃市府：結構安
584,[公告] Explosion！為美好的世界獻上爆焰！(水桶
585,Re: [問卦] 台積電跌到剩300 台灣會怎樣
586,[新聞] 中監重犯陳坤和脫逃案 檢認3管理員「過
587,[問卦] 張震演技是不是尬？
588,[問卦] 房子蓋到一半地震壞掉 會怎麼處理？
589,[問卦] 你各位當年碩論寫多久
590,[問卦] 門牙撞斷一半要補牙價格大概什麼價位？
591,Re: [新聞] 烏軍反攻連戰皆捷 美參謀首長：目前仍不
592,[問卦] 妹妹要求我不能勃起超過60%
593,Re: [問卦] 為什麼中醫外科消失在現代？
594,[問卦] 台灣那個名人過世會有英女王的待遇?
595,[問卦] 想妳想妳想妳想個不停 
596,[問卦] 自從開始工作後就變胖了？
597,[問卦] 可以推租者有其屋嗎
598,[新聞] 愛莉莎莎酒店曬自拍　「私密小物」也入
599,[新聞] 基隆大麥熄燈3個月　傳有新店「曝選址」
600,Re: [問卦] 門牙撞斷一半要補牙價格大概什麼價位？
601,Re: [問卦] 可以推租者有其屋嗎
602,[爆卦] 地震
603,[問卦] 認真問：情緒起伏越來越小怎麼辦！？
604,[問卦] 裸辭需要多大勇氣?
605,[問卦] 四年國小學歷後來變碩士？
606,[問卦] 英國女王葬禮那樣盛大，算不算浪費公帑
607,Re: [問卦] 請問輔仁大學真的是學店嗎
608,Re: [問卦] 台積電跌到剩300 台灣會怎樣
609,[問卦] 英女王逝世是不是表示一個時代的終結了
610,[問卦] 男人要像綾小路這樣壞女人才愛
611,[問卦] 地震應該不會更大了吧？
612,[新聞] 影／台灣首屆Red Bull飛行日 最狂飛行
613,[問卦] 有沒有清冠一號其實是瀉藥的卦？
614,[問卦] 請問，日語的 茶太 是什麼意思
615,[問卦] 布布恰恰是車還是狗
616,[問卦] 英國女王的送葬車是納智捷會怎麼樣嗎？
617,Re: [問卦] 頂樓跟一樓死不簽都更怎麼辦
618,[新聞] 四川民眾被困轉運大巴7小時 不給吃不讓上廁所
619,Re: [問卦] 長越大是不是越孤單？
620,[問卦] 怎麼有人可以接受on call的工作
621,[新聞] 地震惹禍？台東逾300米水溝氣爆起火 疑加
622,[問卦] 中國人變孬了 不敢嗆英？
623,[問卦] 是不是應該多設噪音照相罰爆那些改管仔?
624,[問卦] 男性，中文系畢業，現職行政人員。
625,[問卦] 滑蛋豬排是不是技術性很高的一道料理
626,[問卦] 登入破2000可以叫學長了嗎？
627,[問卦] 違停、違規造成死傷跟地震比起來誰多
628,[問卦] 長輩484都覺得自己了不起
629,[問卦] 台灣如果辦國葬要繞哪裡才有台灣特色
630,[問卦] 驚! 永野芽郁的新片是吸菸+搶走骨灰罐?
631,[問卦] 發現借錢還不了該怎辦??
632,[問卦] 蛙式1000m 80分鐘 PR多少
633,[問卦] 說真的英國女王也活夠久了，何苦悲傷？
634,[問卦] 孕婦是不是需求很大
635,Re: [新聞] 四川民眾被困轉運大巴7小時 不給吃不讓上廁所
636,[新聞] 拋棄孔子學院 英議員與台灣協商中文教育
637,[問卦] 所以麥當勞的植物肉好吃嗎
638,[問卦] 斷食肚子好餓怎麼辦
639,[新聞] 桃園八德羽球場坍塌 張善政：讓土木博士
640,[問卦] 痛
641,Re: [新聞] 陳明通被爆拿公款赴泰國旅遊 國安局:沒必
642,[問卦] 發生車禍你們會嚇到嗎？
643,"[問卦] 英國人都不用戴口罩了,怎麼這麼好?"
644,[問卦] 健身對男性雄風沒幫助的八卦？？
645,[問卦] 飆股買在最高點，損益率-80%是什麼感
646,[問卦] 哈利王子是靠爸族嗎？
647,[問卦] 張瓊方是主播界真女神的八卦？
648,[問卦] 鄰居阿姨幫我開門代表什麼？
649,[問卦] 台灣國葬會有念經儀式嗎
650,Re: [新聞] 拋棄孔子學院 英議員與台灣協商中文教育
651,[新聞] 台灣首例！惡意APP偽冒中國公安部騙千萬
652,[新聞] 經濟部：10月電價凍漲 明年起高壓用戶夏
653,Re: [問卦] 請問輔仁大學真的是學店嗎
654,[問卦] 當年搞日本一日特攻的484都老鳥或有錢人?
655,[問卦] 急！幫看這樣是陰性陽性
656,[問卦] 什麼造型悠遊卡最頂？
657,Re: [問卦] 英國女王葬禮那樣盛大，算不算浪費公帑
658,[問卦] 假如未來只有中產階級以上的家庭生小孩
659,[問卦] COCO阿姨這個手勢是在幹嘛？
660,[新聞] 蔡英文挨批「致詞完就閃人」　蘇貞昌抱
661,[問卦] 有沒有褲裙的八卦
662,[新聞] 恐怖！直下型地震若發生　專家：雙北恐倒
663,Re: [問卦] 男性，中文系畢業，現職行政人員。
664,[問卦] 如何大幅提昇台灣職業軍人素質？
665,[新聞]梅根「真情淚崩」送女王最後一程 妝容哭花
666,[問卦] 台灣人怎麼這麼愛鐵卷門！？
667,[問卦] 拿到offer才反悔很賤嗎
668,[問卦] 西遊 伏妖篇
669,[問卦] 八德算是台灣之光嗎?
670,[新聞]搶兆元金流 富邦強攻好市多聯名卡
671,Re: [問卦] 男性，中文系畢業，現職行政人員。
672,[新聞] 「新竹棒球場、桃園羽球館」求橫批 他妙
673,[新聞] 伊斯坦堡反LGBTQ遊行 訴求禁止同性戀維權
674,[問卦] 慢車知道自己很討人厭嗎?
675,Re: [新聞] 蔡英文挨批「致詞完就閃人」蘇貞昌抱歉：
676,Re: [問卦] 男性，中文系畢業，現職行政人員。
677,[問卦] 畢冊是拿來畫叉叉的嗎？
678,[問卦] 月餅吃不完該怎辦
679,[新聞] 台積電：高雄廠規劃不變 準備整地今年動
680,[問卦] 欠債的高材生朋友終於升官了 怎麼恭喜他
681,Re: [新聞] 陳時中競辦:士北路網計畫不會拆民宅、北
682,[問卦] 我投資NFT被騙，可提告介紹人嗎？
683,[問卦] 葬禮是不是都大同小異呀？
684,Re: [問卦] 男性，中文系畢業，現職行政人員。
685,[新聞] 停紅燈目擊重機遭擊落！消防秒到場救援　
686,[問卦] 當鋪大哥怎麼人這麼親切很愛打招呼？
687,[問卦] 仲介說老屋經歷921考驗 代表品質很棒 = =
688,[新聞] 「總統的心真的亂了！」 他：道歉恐也
689,[問卦] 老母96歲過世，你會哭嗎？
690,[問卦] 有趁天災入侵鄰國的案例嗎？
691,[問卦] 台灣地震斷層西部多 震央卻大多數在東部
692,[問卦] 大家會變得不喜歡跟人聊天嗎
693,[新聞] 台東強震1死167傷…轉重建階段 有31處危
694,[問卦]  有人提款機中獎過嗎？
695,[問卦] 檳榔是過時的零嘴嗎
696,Re: [問卦] 我投資NFT被騙，可提告介紹人嗎？
697,[問卦] 台電虧損沒錢 如何更新設備？
698,Re: [問卦] 台電虧損沒錢 如何更新設備？
699,[新聞] 獨／我駐華府軍事代表團大樓整建啟用
700,[問卦] 為什麼不規定染過疫的不用戴口罩就好?
701,Re: [問卦] 男性，中文系畢業，現職行政人員。
702,Re: [新聞] 桃園八德羽球場坍塌 張善政：讓土木博士
703,[問卦] 中正紀念堂裡面照片是誰？
704,[問卦] 肥肥努力的吃到底做錯啥了？
705,[問卦] 東方技術學院校友笑辛辛那提博士的卦
706,Re: [問卦] 大家會變得不喜歡跟人聊天嗎
707,[問卦] 現在還有人分不清楚她們的嗎？
708,[問卦] 《似是故人來》是粵語神曲之一嗎？
709,[問卦] 只給狗勾吃飼料算不算虐狗?
710,[問卦] 看過『鋼鐵神兵』這部的都幾歲了啊？
711,[問卦] 請問有大大spotify被盜嗎？
712,[問卦] 可不可以放進去一下下就好?
713,[問卦] 朋友約好去唱K卻突然回家
714,[問卦] 可不可以放進去ㄧ下下就好？
715,Re: [新聞] 蔡英文防災會「念完稿就走」挨轟！
716,[問卦] 這個牛排幾分熟?
717,[問卦] 小香腸硬邦邦的時候能幹嘛？
718,Re: [新聞] 不會標榜不舉債「最棒」 陳時中：合理舉
719,[問卦] 為何八卦都支持郭台銘酸宗痛啊
720,[問卦] 日本人為什麼這麼愛拍爆炸案？
721,[問卦] 目前科技無法事先誘發地震嗎?
722,[問卦] 新北大橋機車道那個Z字
723,[問卦]有人知道baike.baidu.hk這個是什麼嗎？
724,[問卦] 象棋高手大盤是不是常常打成平盤
725,Re: [問卦] 大家會變得不喜歡跟人聊天嗎
726,[問卦] 膠槌跟鐵槌差很多嗎
727,[問卦] 可不可以放進去一下下就好？
728,[問卦] 有光頭佬硬要在我辦公室時聊天？
729,[問卦] 我朋友跟室友在房間說悄悄話，怎辦？
730,Re: [問卦] 檳榔是過時的零嘴嗎
731,Re: [新聞] 頻道商申請 55台TVBS改為鏡電視
732,"[問卦] 對921大地震有印象的,登入數都有破3000嗎"
733,Re: [新聞] 拋棄孔子學院 英議員與台灣協商中文教育
734,[問卦] 大家起床第一個摸的是什麼？
735,Re: [問卦] 違停、違規造成死傷跟地震比起來誰多
736,[問卦] 如果921再來一次 住老舊公寓的穩死？
737,Re: [問卦] 象棋高手大盤是不是常常打成平盤
738,Re: [新聞] 「你能想像拜登搭巴士嗎」 英女王葬禮 各
739,[問卦] 大家有什麼想做的事
740,[新聞] 屏東滿州海灘驚見「拖式飛彈」 路人嚇壞 軍方急拉封鎖線移除
741,[問卦] 以後都是靠終結者在維護環境的嗎？
742,[問卦] 住台灣一生平均會遇到2~3次大地震?
743,[問卦] 以前的動畫題材484屌打現在
744,[問卦] 伸懶腰為什麼這麼爽
745,Re: [問卦] 921地震時大家都在幹嘛?
746,[問卦] 最偉大的電影是阿凡達還是鐵達尼號
747,[問卦] ===尺規會滲透全聯後全聯吐司無法發霉===
748,[新聞] 傳美國中情局約見我軍情局長 表達直接情
749,[問卦] 那女孩對我說 說我是一個小偷
750,Re: [問卦] 921地震時大家都在幹嘛?
751,[問卦] 馬祖跟蘭嶼 誰生活機能比較好
752,[問卦] 為何連分手都不跟我爭吵？？？
753,[問卦] 九龍傳說沒出第二季484很可惜
754,[問卦] 烏鴉 蛋塔 心正 丟丟妹誰打中路
755,[問卦] 怎麼感覺在地震？
756,Re: [新聞] 不會標榜不舉債「最棒」 陳時中：合理舉
757,[新聞] 柬賭場50越南員工 害怕被轉賣 集體逃亡
758,[新聞] IU得的是「耳咽管開放症」！病因、症狀曝
759,Re: [問卦] 我投資NFT被騙，可提告介紹人嗎？
760,[問卦] 大家來找危樓
761,[爆卦] 墨西哥發生規模7.6強震
762,[問卦] 韓琛在警察局吃的是什麼菜？
763,Re: [問卦] 東方技術學院校友笑辛辛那提博士的卦
764,[問卦] 有人來屏東吃過美食？？
765,Re: [問卦] 921地震時大家都在幹嘛?
766,[問卦] 1985年同一天，墨西哥城大地震(規模7.8)
767,Re: [爆卦] 墨西哥發生規模7.6強震
768,Re: [爆卦] 墨西哥發生規模7.6強震
769,[問卦] 用禿頭判斷父子合理嗎？
770,[問卦] 臺灣適合用吊扇嗎？
771,[問卦] ====這個男人來自地球:這麼假的都信?===
772,[問卦] 如果雙北地震，房價還會井噴嗎？
