id,board,title
422,Baseball,[新聞] 吉力吉撈退出全壘打大賽　隊友拿莫．伊漾
423,Baseball,[新聞] 張志豪二軍炸裂!助總透露歸隊時機
424,Baseball,[討論] 還有哪個球員是你期待站上MVP舞台的？
425,Baseball,[分享] 吉川尚輝再見安打
426,Baseball,[討論] 我看不懂紀錄組給失誤的標準欸
427,Baseball,[分享] 今日NPB觀眾人數
428,Baseball,[新聞] 首度明星賽先發好緊張　林子豪看到王威晨票數:我跟第一名差
429,Baseball,[情報] 傅于剛 生涯投球局數400局達成
430,Baseball,[新聞] 拇指裡3根鋼釘　哈波直言不能上場很煎熬：我會回來的！
431,Baseball,[新聞] MLB》好不容易吸萬人進場！運動家主場爆槍擊案4人傷　警懸
432,Baseball,[新聞] MLB／向傳奇致敬！大聯盟將在明星賽引進「普荷斯條款」
433,Baseball,[新聞] 林子豪爭冠關鍵期歸隊很興奮 先從代打出
434,Baseball,[新聞] 佛斯特談狂餵「洋投套餐」 曾豪駒：換作
435,Baseball,[情報] Ben Verlander推特票選今年美聯MVP
436,Baseball,今日潘傑楷
437,Baseball,[分享] 今日陳重廷
438,Baseball,[分享] 今日喵喵牛棚
439,Baseball,[分享] MLB排名
440,Baseball,[新聞] 劉基鴻失誤送禮 統一3比2逆轉勝味全
441,Baseball,[新聞] SPC-MLB》假先發變真先發！道奇新王牌自
442,Baseball,[討論] 洲際本後是死忠虎迷嗎
443,Baseball,[分享] 今日 古林睿煬
444,Baseball,[新聞] 中職／再網羅前韓職三振王 林岳平：應該
445,Baseball,[討論] 黃子鵬說自己是棋子  那隊友是塞子嗎
446,Baseball,[新聞] 猛獅逆轉擒龍 古林睿煬倒吃甘蔗等到勝投
447,Baseball,[新聞] 6局壓制打爆泰迪的暴力猿　廖任磊透露秘
448,Baseball,[分享] 火腿借金20 新庄「我們就是爛」
449,Baseball,[分享] CPBL戰績
450,Baseball,[分享] 今日德保拉
451,Baseball,[分享] 排名
452,Baseball,[討論] 贏1分敢用江國謙和魚缸是否屌？
453,Baseball,[分享] 樂天vs中信8局關鍵本壘攻防戰
454,Baseball,[新聞] 獅牛棚大膽2調度 餅總：大家都是可用之兵
455,Baseball,[分享] 今日CPBL兩地人數
456,Baseball,[分享] 今日黃子鵬
457,Baseball,[討論] 保拉是不是又救了助總一次？
458,Baseball,[新聞] 德保拉完封勝MVP！兄弟關鍵改判得分讓桃
459,Baseball,[討論] 保拉才投93球 這樣要休幾天？
460,Baseball,[情報] 韓職7/7先發
461,Baseball,[新聞] 兄弟「開箱」悍將新洋投　助總：投球動作
462,Baseball,[公告] Baseball 樂透開獎 
463,Baseball,Re: [討論] 保拉才投93球 這樣要休幾天？
464,Baseball,[閒聊] 今日洲際本後球迷
465,Baseball,[新聞] 德保拉4安打完封勝 樂天魔術數字消失
466,Baseball,[問題] 賽馬騎手 池添謙一 這個開球姿勢像誰？
467,Baseball,[討論] 宏均那個觸殺到底是不是非戰之罪？
468,Baseball,[分享] 今日陳子豪
469,Baseball,[新聞] 「同學你好棒」古林睿煬要請江國謙吃飯
470,Baseball,[分享] 中職33年失誤塔 ~07/06
471,Baseball,[討論] 陳俊秀怎麼了？
472,Baseball,[公告] Baseball 板 開始舉辦樂透!
473,Baseball,[分享] 今日陳冠偉
474,Baseball,[分享] MLB官網季中百大新秀名單更新
475,Baseball,[新聞] 德保拉93球完封用球超省 賽後卻大喊:我好累
476,Baseball,[分享] CPBL 各隊勝場差走勢圖 (~7/6)
477,Baseball,[新聞] 「有志綱的腳程才有這1分」助總：對方手
478,Baseball,[新聞] 樂天桃猿輸球魔術數字消失　但最快在10
479,Baseball,[分享] 李政厚留長髮 準備改走雷鬼風
480,Baseball,[分享] 今日 林旺衛
481,Baseball,[討論] 操洋投根本就很正常吧？
482,Baseball,[分享] 陳柏毓 獲選聯盟單週最佳投手獎項
483,Baseball,[討論] CPBL TV兄弟主場最近怎麼改接緯來訊號？
484,Baseball,[情報] MLB明星賽第二輪最新票數
485,Baseball,[情報] 聯盟對全家發售明星賽門票系統異常進行求償
486,Baseball,[LIVE] (MLB) CHC ＠ MIL 大聯盟每日免費收看
487,Baseball,[LIVE] 守護者 @ 老虎
488,Baseball,[討論] 蔡鎮宇是新的氣氛大師嗎？
489,Baseball,[新聞] 製造揮空率聯盟第2 味全佈局投手K功再進化
490,Baseball,[新聞] XBX-高中練投7年不搶眼 陳冠偉進職棒如何
491,Baseball,[數據] 韓職7/6結果(一軍首球即首局首打席HR)
492,Baseball,[LIVE](MLB)[email protected] G2世界の大谷二刀流盼當塞子
493,Baseball,[新聞] 桃猿打象魔力「小菜一碟」？霸林爵對兄
494,Baseball,[新聞] 呂彥青鎮牛棚 先發禁慾中
495,Baseball,[分享] 昨日洲際棒球場
496,Baseball,[情報] 劉致榮被球隊放入小聯盟發展名單
497,Baseball,[新聞] 泰迪投球手抖不停引惹議：我故意的啦！
498,Baseball,[新聞] 江坤宇當年打擊評價普通？「小可愛」 蛻
499,Baseball,[新聞] SPC-MLB》洋基名投沙巴西亞和大谷合照 球
500,Baseball,[新聞] 有危機不再飆球速！　古林遇到危機會冷
501,Baseball,[新聞] 《間諜家家酒》與日本職棒12隊推出合作
502,Baseball,[炸裂] Kyle Schwarber  No.26
503,Baseball,[專欄] 元宇宙時代還在玩泥巴 大聯盟唯一的古法
504,Baseball,[炸裂] Marcell Ozuna 
505,Baseball,[炸裂] Kyle Schwarber  雙響  No.27
506,Baseball,[LIVE] 第104回 日本全國高校野球選手權大會
507,Baseball,[情報] 大谷翔平成為歷史第一位完成10K+2RBI+1SB
508,Baseball,[情報] 老虎和Eduardo Rodriguez失聯中
509,Baseball,[分享] 今日大谷翔平
510,Baseball,[炸裂] Josh Donaldson
511,Baseball,[炸裂] Joey Gallo
512,Baseball,[新聞] 戴焙麟身形像陳子豪 受張政禹鼓舞不放棄
513,Baseball,Re: [分享] 今日大谷翔平
514,Baseball,[炸裂] Kyle Higashioka
515,Baseball,[新聞] 102年來首人！超狂二刀流表現 大谷翔平飆
516,Baseball,[情報] 疑似WBC新LOGO
517,Baseball,[分享] 今日Corbin Burnes
518,Baseball,Re: [分享] 今日羅力對林焌翰的觸身球影片
519,Baseball,[分享] 邦威上了 對洋基
520,Baseball,[新聞] 連3先發10+K無責失　大谷翔平投罕見成績
521,Baseball,[分享] Gerrit Cole 入選UCLA運動員名人堂
522,Baseball,[炸裂] Aaron Judge
523,Baseball,[新聞] 又靠他止敗!投手大谷7局失1分 打者翔平敲
524,Baseball,[新聞] SPC-季前未續約賈吉如今身價翻倍 洋基老
525,Baseball,[公告] Baseball 樂透開獎 
526,Baseball,[分享] 海盜魯閣開張
527,Baseball,[炸裂] Aaron Hicks
528,Baseball,[炸裂] Giancarlo Stanton
529,Baseball,Re: [分享] 今日大谷翔平
530,Baseball,[分享] 今日 Giancarlo Stanton
531,Baseball,[新聞] 前隊友們毫不留情!邦威遭法官夯出滿貫砲 
532,Baseball,[分享] 今日Miles Mikolas
533,Baseball,[分享] 今日洋基40號Luis Severino
534,Baseball,[情報] 今日邦威
535,Baseball,[情報] 偶像大師灰姑娘與福岡軟銀鷹隊合作
536,Baseball,Re: [討論] 操洋投根本就很正常吧？
537,Baseball,[新聞] 3週前私人因素離隊　老虎總管：現在仍連
538,Baseball,[新聞] 葉竹軒親戚拚中職選秀　馬許晧表哥是舉
539,Baseball,[新聞] 兄弟最速男憑腳尖滑回巨大1分！助總：
540,Baseball,[新聞] 味全奉送追平、致勝分　餅總：今天運氣
541,Baseball,[新聞] 日職／安妮亞穿上棒球裝！「間諜家家酒」
542,Baseball,[情報] Chris Sale復健賽後大爆走
543,Baseball,[新聞] 法官打出MVP身價　洋基老闆不後悔沒續到
544,Baseball,Re: [分享] 今日羅力對林焌翰的觸身球影片
545,Baseball,[情報] 今日 MLB 投打表現 (2022.07.06)
546,Baseball,Re: [分享] 今日大谷翔平
547,Baseball,[分享] 大黑摩季7/24將至札幌巨蛋獻唱
548,Baseball,[分享] 7/7大谷翔平賽後問答翻譯
549,Baseball,[新聞] 來台有變數？韓職超前部署美國春訓規劃　
550,Baseball,Re: [討論] 操洋投根本就很正常吧？
551,Baseball,[新聞] XBX-今年7次投7局以上 安佑鎮邁進王牌之路
552,Baseball,[新聞] 索沙自請離隊：墨西哥有更好發展　桃猿
553,Baseball,[情報] NPB 7/7球員異動
554,Baseball,[情報] 柯瑞對上陳明軒 運彩看好統一奪勝
555,Baseball,[情報] 中信再端洋投套餐 運彩看好樂天嗑敵成功
556,Baseball,[分享] 今日法官Aaron Judge
557,Baseball,[新聞] 索沙自請離隊去墨西哥有更好發展　桃猿
558,Baseball,[新聞] MLB／馬林魚教頭讚嘆大谷 不忘扯上自家
559,Baseball,[新聞] 大暴走！紅襪「拍賣哥」復健賽3.2局5保送
560,Baseball,[新聞] 兄弟下半季主題出爐！K歌趴打頭陣　鬼滅
561,Baseball,[分享] 王柏融IG限時動態
562,Baseball,[新聞] 桃猿拚今天再點燈M4　統一、兄弟贏球就追
563,Baseball,[新聞] 5連勝是生涯最佳！大谷翔平創多項紀錄　
564,Baseball,[情報] CPBL明日先發
565,Baseball,[情報] CPBL 7/7球員異動
566,Baseball,[新聞] 大聯盟更新百大新秀榜 台美混血Carroll排
567,Baseball,Re: [分享] 王柏融IG限時動態
568,Baseball,[公告] Baseball 板 開始舉辦樂透!
569,Baseball,[新聞] 多給布雷克時間休息 胡智為休4天提前登板
570,Baseball,[分享] Podcast台北市立棒球場S3E9 專訪衣思訓
571,Baseball,Re: [新聞] 索沙自請離隊：墨西哥有更好發展　桃猿鎖定新洋投
572,Baseball,[新聞] 桃猿新洋投近期將有答案　曾總透露線索
573,Baseball,[新聞] 牧田和久本週二軍亮相！兄弟洋將如何取
574,Baseball,[分享] 清宮幸太郎10轟 生涯首度單季上雙
575,Baseball,[新聞] 小馬聯盟少棒賽》台灣代表隊經費仍缺100
576,Baseball,Re: [情報] 偶像大師灰姑娘與福岡軟銀鷹隊合作
577,Baseball,[情報] 陳鏞基遭頭部觸身球
578,Baseball,[新聞] SPC-MLB》佛里德6局無失分優質先發 勇士背靠背開轟橫掃紅雀
579,Baseball,[新聞] MLB／費城人史瓦伯連兩天雙響砲 穩居國聯榜首逼近賈吉
580,Baseball,[新聞] 太狂!郭泓志擊球初速破100英哩 網讚:不
581,Baseball,[炸裂] 增田陸
582,Baseball,[情報] 高國慶生涯900分打點
583,Baseball,[新聞] 藍寅倫重返一軍：多一個人拋彩帶會比較好
584,Baseball,[炸裂] 愛斗
585,Baseball,[新聞] 陳鏞基遭球直擊頭部 高國慶成最老代跑者
586,Baseball,Re: [分享] 來自職棒球員工會的公開信(得獎名單與補充說明)
587,Baseball,[新聞] 中職／上場想到古林勝投 江國謙中繼成功
588,Baseball,[問題] 壘包被踢一下會動嗎？是合理範圍嗎？
589,Baseball,[新聞] 中職／又錯過中華隊 鞏冠無奈只盼快快好
590,Baseball,[新聞] 中職／獅追猿不只看2場「天王山」 林岳
591,Baseball,[分享] 巨魯閣開張
592,Baseball,[分享] 三年前的今天 彭政閔生涯2000安
593,Baseball,[新聞] 「投完隔天手不痛」　林羿豪感受味全氣
594,Baseball,[新聞] 林志綱超級工具人!重拾捕手老本行 隊友
595,Baseball,[分享] 韓職 救護車進場，跑壘員膝擊守備員送醫
596,Baseball,[分享] 今日張奕
597,Baseball,[炸裂] 李丞齡
598,Baseball,[情報]  今日 近本 光司 （連續30場安打終止）
599,Baseball,[新聞] MLB／沒打好 小葛雷諾走到牛棚區Chill一下
600,Baseball,[新聞] 影／本季第3次守左外野　他秀撞牆接殺美技還開轟
601,Baseball,[新聞] 內野高彈跳再見安　Betts：不好看但有用
602,Baseball,[討論] 有傷的海龜投手vs有傷的高中王牌 都幾?
603,Baseball,[討論] 剛剛嚴宏鈞比出短打的手勢
604,Baseball,[討論] 大谷WAR值上升至美聯第一
605,Baseball,[分享] 今日 岸孝之
606,Baseball,[情報] 油魯閣
607,Baseball,[分享] MLB排名
608,Baseball,[討論] 壘上有人滿球數選球很難？
609,Baseball,[分享] 今日高橋宏斗
610,Baseball,[分享] 今日NPB觀眾人數
611,Baseball,[分享] 今日象魔力
612,Baseball,[分享] 今日 成晉
613,Baseball,[討論] 今天洲際算誰的鍋啊？
614,Baseball,[分享] 讀賣巨人 桑田投手教練：櫻井二軍再調整
615,Baseball,[公告] Baseball 樂透開獎 
616,Baseball,[新聞] 桃猿1分差擊敗兄弟　最快週日封王  
617,Baseball,[問題] 上半季剩統一和桃猿爭冠了吧
618,Baseball,[新聞] 上半季爭冠白熱化　樂天「兄弟洋投套餐」
619,Baseball,[公告] Baseball 板 開始舉辦樂透!
620,Baseball,[情報] 韓職7/8先發
621,Baseball,[討論] 詹子賢的功能性
622,Baseball,Re: [討論] 今天洲際算誰的鍋啊？
623,Baseball,[分享] 今日朱俊祥
624,Baseball,[情報] 今日豪勁
625,Baseball,[分享] 排名
626,Baseball,[分享]CPBL戰績
627,Baseball,[分享] 今日羅暐捷
628,Baseball,[分享] 今日柯瑞
629,Baseball,[分享] 今日羅暐捷、林靖凱
630,Baseball,[分享] 今日劉軒荅
631,Baseball,[分享] 今日李丞齡
632,Baseball,[分享] 今日林靖凱林子豪羅暐捷李丞齡
633,Baseball,[分享] 今日CPBL兩地人數
634,Baseball,[分享] 今日石屹軒
635,Baseball,[分享] 今日陳文杰  猛打賞
636,Baseball,[討論] 這兩周泰象保洋投套餐 VS 吱吱結果
637,Baseball,[分享] 今日張政禹＆林承飛
638,Baseball,[分享] 中職33年失誤塔 ~07/07
639,Baseball,[分享] 今日王玉譜
640,Baseball,[新聞] 開季至今被保送不到5次 郭天信：過度積極
641,Baseball,[新聞] 朱俊祥相隔1918天奪MVP　曾總：他一直都
642,Baseball,[分享] 今日潘傑楷
643,Baseball,[新聞] 張育成半年內大聯盟換3隊 過來人胡金龍
644,Baseball,[新聞] 大谷翔平絕佳狀態 代總教練：難以抑制渴
645,Baseball,[討論] 米吉亞跟豪勁誰更強啊？
646,Baseball,[討論]灼見選手報告｜林靖凱的打擊怎麼了?
647,Baseball,Re: [分享] CPBL戰績
648,Baseball,[新聞] 緊咬猿屁股！明起天王山 林岳平：自己要
649,Baseball,[新聞] 羅暐捷單場6打點意外成聯盟本季新猷 感
650,Baseball,[分享] 坂本勇人 因為腰部不適抹消一軍登錄
651,Baseball,[情報] Fangraphs:大谷這一年半的表現價值98M
652,Baseball,[討論] 詹子賢是兄弟的林益全嗎
653,Baseball,[新聞] 卡麥隆、胡金龍給建議　羅暐捷6打點創人
654,Baseball,[分享] 近藤健介 取得海外自由球員資格
655,Baseball,[新聞] 全球人壽為離島棒球圓夢 大哥哥進職棒「
656,Baseball,[新聞] 中職／羅暐捷3安6打點 林岳平：只有1支
657,Baseball,[新聞] 中職／象魔力失控加守備幫倒忙 猿隊趁亂
658,Baseball,[數據] 韓職7/7結果
659,Baseball,[新聞] XBX-「不行就跟我一起做裝潢」　張政禹
660,Baseball,Re: [討論] 詹子賢是兄弟的林益全嗎
661,Baseball,[分享] BIGBOSS決定固定守位和棒次
662,Baseball,[分享] 台灣到日本高中的留學生 蘇璟
663,Baseball,Re: [討論] 詹子賢是兄弟的林益全嗎
664,Baseball,[公告] 水桶公告
665,Baseball,[分享] 林子偉 回歸大都會隊3A
666,Baseball,[情報] WBC公布2023經典賽賽程
667,Baseball,[討論] 大谷明星賽票選告急
668,Baseball,[分享] 上半季快結束了 個人獎項的領跑者是?
669,Baseball,[分享] WBC 2023 賽程
670,Baseball,[情報] WBC正式官宣新LOGO
671,Baseball,[問題] 球迷在球場用手機看日本職棒比賽的心態
672,Baseball,[新聞] 中職》黃子鵬本季還未能贏兄弟 曾總仍讚
673,Baseball,[新聞] SPC-MLB》大谷1920年首見神蹟又震撼了同
674,Baseball,[新聞] 中職》牧田和久列入兄弟合約所屬選手 二
675,Baseball,[新聞] 季前未能續約「法官」賈吉　洋基老闆：
676,Baseball,[新聞] 經典賽明年3月台中開打　中華隊同組對
677,Baseball,[LIVE] 天使 VS 金鶯 大谷翔平第三棒
678,Baseball,[分享] 昨日洲際棒球場
679,Baseball,[LIVE] 洋基@紅襪 四連戰G1 緯來直播
680,Baseball,[炸裂] Josh Donaldson
681,Baseball,[炸裂] Aaron Hicks
682,Baseball,[分享] 菊池雄星 進入傷兵名單
683,Baseball,[炸裂] Rafael Devers
684,Baseball,[LIVE] (MLB) TOR ＠ SEA 大聯盟每日免費收看
685,Baseball,Re: [問題] 上半季剩統一和桃猿爭冠了吧
686,Baseball,[新聞] 「羅力條款」歲月催人老 伍鐸建議9年縮
687,Baseball,[炸裂] Rafael Devers 雙響
688,Baseball,[炸裂] J.D Davis炸裂
689,Baseball,[新聞] 傅于剛、江國謙剛建功就被下放二軍 餅總
690,Baseball,[炸裂] Michael Harris II
691,Baseball,[分享] 2022/07/08 新竹市立棒球場巡禮
692,Baseball,[新聞] 高國慶兩里程碑 陳鏞基痛苦牽成
693,Baseball,[討論] 威助操三洋投原因，會不會是
694,Baseball,[分享] 今日 Rafael Devers
695,Baseball,[分享] 今日大谷翔平
696,Baseball,[公告] Baseball 樂透開獎 
697,Baseball,[炸裂] Mookie Betts
698,Baseball,[情報] SSG簽下新洋砲Juan Lagares
699,Baseball,[分享] 今日Justin Verlander
700,Baseball,[分享] 中華職棒生涯累積900分打點(含)以上
701,Baseball,[新聞] 塞爾大暴走後自承像白痴 賠償紅襪3A一台
702,Baseball,[新聞] 明年經典賽由中職組訓賽　中華隊總教練以
703,Baseball,[新聞] 大聯盟該停止了！大都會投手不想再做快篩
704,Baseball,Re: [新聞] 「羅力條款」歲月催人老 伍鐸建議9年縮
705,Baseball,[炸裂] Dylan Moore
706,Baseball,Re: [新聞] 「羅力條款」歲月催人老 伍鐸建議9年縮
707,Baseball,[炸裂] Manny Machado
708,Baseball,Re: [新聞] 明年經典賽由中職組訓賽　中華隊總教練以
709,Baseball,Re: [新聞] 「羅力條款」歲月催人老 伍鐸建議9年縮
710,Baseball,[分享] 2023 經典賽資格賽參賽國 有機會代表球
711,Baseball,[討論] 關於明年古巴隊來台
712,Baseball,[新聞] 髒髒的不喜歡 大谷翔平清紅土太可愛萌翻
713,Baseball,[新聞] 高雄小球員代表台灣參加世界少棒缺百萬
